,Actual,Future Predict
2001-06-28 00:00:00-04:00,0.7080000042915344,
2001-06-29 00:00:00-04:00,0.7045000195503235,
2001-07-02 00:00:00-04:00,0.7120000123977661,
2001-07-03 00:00:00-04:00,0.7055000066757202,
2001-07-05 00:00:00-04:00,0.6980000138282776,
2001-07-06 00:00:00-04:00,0.703499972820282,
2001-07-09 00:00:00-04:00,0.7014999985694885,
2001-07-10 00:00:00-04:00,0.7099999785423279,
2001-07-11 00:00:00-04:00,0.7059999704360962,
2001-07-12 00:00:00-04:00,0.6980000138282776,
2001-07-13 00:00:00-04:00,0.699999988079071,
2001-07-16 00:00:00-04:00,0.7020000219345093,
2001-07-17 00:00:00-04:00,0.7124999761581421,
2001-07-18 00:00:00-04:00,0.699999988079071,
2001-07-19 00:00:00-04:00,0.6890000104904175,
2001-07-20 00:00:00-04:00,0.6940000057220459,
2001-07-23 00:00:00-04:00,0.6815000176429749,
2001-07-24 00:00:00-04:00,0.6804999709129333,
2001-07-25 00:00:00-04:00,0.6819999814033508,
2001-07-26 00:00:00-04:00,0.6800000071525574,
2001-07-27 00:00:00-04:00,0.6740000247955322,
2001-07-30 00:00:00-04:00,0.6740000247955322,
2001-07-31 00:00:00-04:00,0.6779999732971191,
2001-08-01 00:00:00-04:00,0.6830000281333923,
2001-08-02 00:00:00-04:00,0.6775000095367432,
2001-08-03 00:00:00-04:00,0.6729999780654906,
2001-08-06 00:00:00-04:00,0.6669999957084655,
2001-08-07 00:00:00-04:00,0.6650000214576722,
2001-08-08 00:00:00-04:00,0.6575000286102295,
2001-08-09 00:00:00-04:00,0.6639999747276306,
2001-08-10 00:00:00-04:00,0.6585000157356262,
2001-08-13 00:00:00-04:00,0.6539999842643738,
2001-08-14 00:00:00-04:00,0.6620000004768372,
2001-08-15 00:00:00-04:00,0.656000018119812,
2001-08-16 00:00:00-04:00,0.6644999980926514,
2001-08-17 00:00:00-04:00,0.6840000152587891,
2001-08-20 00:00:00-04:00,0.6744999885559082,
2001-08-21 00:00:00-04:00,0.6700000166893005,
2001-08-22 00:00:00-04:00,0.6754999756813049,
2001-08-23 00:00:00-04:00,0.6834999918937683,
